episode,x,y,z,reward
25,28.5,86.0,331.5,1.0
25,27.5,86.0,331.5,-1.0
25,27.5,87.0,330.5,-3.0
25,26.5,87.0,330.5,-1.0
25,26.5,88.0,329.5,-3.0
25,27.5,87.0,329.5,1.0
25,27.5,87.0,329.5,-1000
25,27.5,87.0,329.5,-1000
25,28.5,87.0,329.5,-1.0
25,29.5,87.0,329.5,-1.0
25,28.5,87.0,329.5,-1.0
25,29.5,87.0,329.5,-1.0
25,29.5,87.0,328.5,-1.0
25,29.5,87.0,329.5,-1.0
25,30.5,86.0,329.5,1.0
25,30.5,86.0,330.5,-1.0
25,31.5,85.0,330.5,1.0
25,31.5,85.0,330.5,-1000
25,31.5,84.0,331.5,1.0
25,32.5,83.0,331.5,1.0
25,31.5,84.0,331.5,-3.0
25,32.5,83.0,331.5,1.0
25,32.5,82.0,332.5,1.0
25,32.5,82.0,332.5,-1000
25,32.5,82.0,332.5,-1000
25,33.5,81.0,332.5,1.0
25,33.5,82.0,331.5,-3.0
25,33.5,82.0,331.5,-1000
25,33.5,82.0,331.5,-1000
25,33.5,81.0,332.5,1.0
25,34.5,79.0,332.5,3.0
25,34.5,79.0,332.5,-1000
25,35.5,78.0,332.5,1.0
25,35.5,79.0,331.5,-3.0
25,35.5,79.0,330.5,-1.0
25,35.5,79.0,330.5,-1000
25,35.5,79.0,330.5,-1000
25,35.5,79.0,330.5,-1000
25,35.5,79.0,330.5,-1000
25,36.5,78.0,330.5,1.0
25,36.5,78.0,330.5,-1000
25,36.5,79.0,329.5,-1000
25,36.5,79.0,328.5,-1.0
25,35.5,80.0,328.5,-3.0
25,35.5,80.0,328.5,-1000
25,35.5,80.0,329.5,-1.0
25,36.5,79.0,329.5,1.0
25,37.5,78.0,329.5,1.0
25,37.5,77.0,330.5,1.0
25,38.5,76.0,330.5,1.0
25,37.5,77.0,330.5,-3.0
25,37.5,78.0,329.5,-3.0
25,36.5,79.0,329.5,-3.0
25,36.5,79.0,329.5,-1000
25,36.5,79.0,328.5,-1.0
25,37.5,78.0,328.5,1.0
25,37.5,78.0,328.5,-1000
25,38.5,77.0,328.5,1.0
25,39.5,76.0,328.5,1.0
25,38.5,77.0,328.5,-3.0
25,38.5,77.0,328.5,-1000
25,39.5,76.0,328.5,1.0
25,39.5,76.0,327.5,-1.0
25,39.5,76.0,327.5,-1000
26,28.5,87.0,329.5,-1.0
26,29.5,87.0,329.5,-1.0
26,28.5,87.0,329.5,-1.0
26,28.5,88.0,328.5,-3.0
26,29.5,87.0,328.5,1.0
26,28.5,88.0,328.5,-3.0
26,29.5,87.0,328.5,1.0
26,30.5,86.0,328.5,1.0
26,30.5,86.0,329.5,-1.0
26,30.5,86.0,330.5,-1.0
26,31.5,85.0,330.5,1.0
26,32.5,84.0,330.5,1.0
26,33.5,83.0,330.5,1.0
26,32.5,84.0,330.5,-3.0
26,32.5,85.0,329.5,-3.0
26,31.5,85.0,329.5,-1.0
26,32.5,85.0,329.5,-1.0
26,33.5,83.40739540236494,329.5,2.1852091952701187
26,33.5,84.0,328.5,-3.0
26,33.5,84.0,328.5,-1000
26,34.5,83.0,328.5,1.0
26,34.5,83.0,327.5,-1.0
26,35.5,81.0,327.5,3.0
26,35.5,81.0,327.5,-1000
26,35.5,81.0,326.5,-1.0
26,36.5,80.0,326.5,1.0
26,35.5,81.0,326.5,-3.0
26,35.5,81.0,327.5,-1.0
26,36.5,79.0,327.5,3.0
26,36.5,79.0,328.5,-1.0
26,37.5,78.0,328.5,1.0
26,37.5,78.0,329.5,-1.0
26,37.5,77.0,330.5,1.0
26,36.5,78.0,330.5,-3.0
26,36.5,79.0,329.5,-3.0
26,36.5,79.0,328.5,-1.0
26,37.5,78.0,328.5,1.0
26,37.5,79.0,327.5,-3.0
26,38.5,77.0,327.5,3.0
26,38.5,77.0,327.5,-1000
26,38.5,77.0,327.5,-1000
26,38.5,77.0,328.5,-1.0
26,38.5,77.0,329.5,-1.0
26,38.5,77.0,328.5,-1.0
26,39.5,76.0,328.5,1.0
26,38.5,77.0,328.5,-3.0
26,38.5,77.0,328.5,-1000
26,38.5,77.0,327.5,-1.0
26,38.5,77.0,327.5,-1000
26,38.5,77.0,328.5,-1.0
26,38.5,77.0,329.5,-1.0
26,39.5,75.0,329.5,3.0
26,39.5,76.0,328.5,-3.0
26,39.5,75.0,329.5,1.0
26,39.5,76.0,330.5,-3.0
26,39.5,75.0,329.5,1.0
26,40.5,72.30543845175121,329.5,4.3891230964975705
26,40.5,72.0,329.5,-1000
26,40.5,71.0,330.5,1.0
26,41.5,71.0,330.5,-1.0
26,41.5,70.0,331.5,1.0
26,41.5,68.0,332.5,3.0
26,41.5,68.0,332.5,-1000
27,28.5,87.0,329.5,-1.0
27,28.5,87.0,330.5,-1.0
27,27.5,87.0,330.5,-1.0
27,27.5,87.0,329.5,-1.0
27,28.5,87.0,329.5,-1.0
27,28.5,88.0,328.5,-3.0
27,28.5,87.0,329.5,1.0
27,28.5,87.0,330.5,-1.0
27,29.5,86.0,330.5,1.0
27,28.5,87.0,330.5,-3.0
27,28.5,87.0,329.5,-1.0
27,27.5,87.0,329.5,-1.0
27,27.5,87.0,329.5,-1000
27,27.5,87.0,329.5,-1000
27,26.5,88.0,329.5,-3.0
27,25.5,88.0,329.5,-1.0
27,25.5,88.53584062504456,328.5,-2.0716812500891137
27,25.5,88.0,327.5,-1.0
27,26.5,88.0,327.5,-1.0
27,26.5,88.0,328.5,-1.0
27,26.5,88.0,327.5,-1.0
27,26.5,88.0,326.5,-1.0
27,26.5,88.0,325.5,-1.0
27,26.5,88.0,326.5,-1.0
27,26.5,88.0,325.5,-1.0
27,27.5,88.0,325.5,-1.0
27,26.5,88.0,325.5,-1.0
27,26.5,88.0,324.5,-1.0
27,26.5,88.0,324.5,-1000
27,26.5,88.0,324.5,-1000
27,26.5,88.0,325.5,-1.0
27,25.5,88.0,325.5,-1.0
27,25.5,88.0,324.5,-1.0
27,25.5,88.0,325.5,-1.0
27,26.5,88.0,325.5,-1.0
27,27.5,88.0,325.5,-1.0
27,26.5,88.0,325.5,-1.0
27,26.5,88.0,326.5,-1.0
27,27.5,88.0,326.5,-1.0
27,27.5,88.0,327.5,-1.0
27,27.5,88.0,326.5,-1.0
27,28.5,88.0,326.5,-1.0
27,28.5,88.0,327.5,-1.0
27,27.5,88.0,327.5,-1.0
27,27.5,88.0,328.5,-1.0
27,28.5,88.0,328.5,-1.0
27,28.5,88.0,327.5,-1.0
27,28.5,88.0,328.5,-1.0
27,28.5,88.0,327.5,-1.0
27,28.5,88.0,326.5,-1.0
27,28.5,88.0,325.5,-1.0
27,27.5,88.0,325.5,-1.0
27,27.5,88.0,325.5,-1000
27,28.5,88.0,325.5,-1.0
27,28.5,89.0,324.5,-3.0
27,28.5,88.53584062504456,325.5,-0.07168125008911375
27,27.5,88.0,325.5,-1.0
27,27.5,88.0,326.5,-1.0
27,28.5,88.0,326.5,-1.0
27,27.5,88.0,326.5,-1.0
27,27.5,88.0,327.5,-1.0
27,28.5,88.0,327.5,-1.0
27,28.5,88.0,326.5,-1.0
27,27.5,88.0,326.5,-1.0
27,26.5,88.0,326.5,-1.0
27,25.5,88.0,326.5,-1.0
27,25.5,88.0,325.5,-1.0
27,25.5,88.0,326.5,-1.0
27,25.5,88.0,325.5,-1.0
27,24.5,88.0,325.5,-1.0
27,24.5,88.0,324.5,-1.0
27,23.5,88.0,324.5,-1.0
27,22.5,88.0,324.5,-1.0
27,23.5,88.0,324.5,-1.0
27,22.5,88.0,324.5,-1.0
27,22.5,88.0,325.5,-1.0
27,23.5,88.0,325.5,-1.0
27,23.5,88.0,326.5,-1.0
27,22.5,88.0,326.5,-1.0
27,22.5,88.0,327.5,-1.0
27,23.5,88.0,327.5,-1.0
27,22.5,88.0,327.5,-1.0
27,23.5,88.0,327.5,-1.0
27,24.5,88.0,327.5,-1.0
27,24.5,88.0,328.5,-1.0
27,24.5,88.0,327.5,-1.0
27,25.5,88.0,327.5,-1.0
27,25.5,88.0,326.5,-1.0
27,25.5,88.0,325.5,-1.0
27,25.5,88.0,326.5,-1.0
27,26.5,88.0,326.5,-1.0
27,25.5,88.0,326.5,-1.0
27,24.5,88.0,326.5,-1.0
27,24.5,88.0,325.5,-1.0
27,23.5,88.0,325.5,-1.0
27,23.5,88.0,324.5,-1.0
27,23.5,88.0,325.5,-1.0
27,23.5,88.0,326.5,-1.0
27,24.5,88.0,326.5,-1.0
27,25.5,88.0,326.5,-1.0
27,25.5,88.0,325.5,-1.0
27,25.5,88.0,325.5,-1000
28,29.5,86.0,330.5,1.0
28,29.5,86.0,330.5,-1000
28,28.5,87.0,330.5,-3.0
28,28.5,87.0,329.5,-1.0
28,29.5,87.0,329.5,-1.0
28,30.5,86.0,329.5,1.0
28,30.5,86.0,329.5,-1000
28,30.5,86.0,329.5,-1000
28,31.5,85.0,329.5,1.0
28,31.5,85.0,330.5,-1.0
28,32.5,84.0,330.5,1.0
28,32.5,84.0,330.5,-1000
28,32.5,84.0,330.5,-1000
28,32.5,83.0,331.5,1.0
28,32.5,82.0,332.5,1.0
28,32.5,81.0,333.5,1.0
28,32.5,81.0,333.5,-1000
28,33.5,80.0,333.5,1.0
28,33.5,79.0,334.5,1.0
28,32.5,80.0,334.5,-3.0
28,32.5,79.0,335.5,1.0
28,32.5,79.0,335.5,-1000
28,32.5,79.0,335.5,-1000
28,32.5,79.0,335.5,-1000
28,32.5,80.0,334.5,-3.0
28,33.5,79.0,334.5,1.0
28,34.5,77.0,334.5,3.0
28,34.5,76.0,335.5,1.0
28,34.5,74.0,336.5,3.0
28,34.5,74.0,336.5,-1000
28,34.5,73.0,337.5,1.0
28,34.5,72.0,338.5,1.0
28,34.5,72.0,338.5,-1000
28,34.5,71.0,339.5,1.0
28,34.5,72.0,338.5,-3.0
28,33.5,73.0,338.5,-3.0
28,34.5,72.0,338.5,1.0
28,34.5,72.0,338.5,-1000
28,34.5,71.0,339.5,1.0
28,34.5,72.0,338.5,-3.0
28,33.5,73.0,338.5,-3.0
28,33.5,73.0,338.5,-1000
28,33.5,71.0,339.5,3.0
28,33.5,71.0,339.5,-1000
28,34.5,71.0,339.5,-1.0
28,35.5,70.0,339.5,1.0
28,36.5,69.0,339.5,1.0
28,36.5,69.0,339.5,-1000
29,27.5,87.0,330.5,-1.0
29,26.5,87.0,330.5,-1.0
29,27.5,87.0,330.5,-1.0
29,28.5,87.0,330.5,-1.0
29,28.5,86.0,331.5,1.0
29,29.5,86.0,331.5,-1.0
29,29.5,86.0,330.5,-1.0
29,28.5,87.0,330.5,-3.0
29,27.5,87.0,330.5,-1.0
29,27.5,86.0,331.5,1.0
29,27.5,87.0,330.5,-3.0
29,28.5,87.0,330.5,-1.0
29,29.5,86.0,330.5,1.0
29,28.5,87.0,330.5,-3.0
29,28.5,87.0,329.5,-1.0
29,28.5,87.0,330.5,-1.0
29,28.5,87.0,329.5,-1.0
29,29.5,87.0,329.5,-1.0
29,28.5,87.0,329.5,-1.0
29,27.5,87.0,329.5,-1.0
29,28.5,87.0,329.5,-1.0
29,28.5,87.0,330.5,-1.0
29,27.5,87.0,330.5,-1.0
29,27.5,87.0,329.5,-1.0
29,27.5,87.0,329.5,-1000
29,28.5,87.0,329.5,-1.0
29,29.5,87.0,329.5,-1.0
29,29.5,86.0,330.5,1.0
29,30.5,86.0,330.5,-1.0
29,30.5,86.0,329.5,-1.0
29,30.5,86.0,328.5,-1.0
29,30.5,86.0,329.5,-1.0
29,30.5,86.0,330.5,-1.0
29,31.5,85.0,330.5,1.0
29,31.5,85.0,329.5,-1.0
29,31.5,85.0,329.5,-1000
29,31.5,85.0,330.5,-1.0
29,31.5,85.0,329.5,-1.0
29,31.5,86.0,328.5,-3.0
29,31.5,85.0,329.5,1.0
29,31.5,86.0,328.5,-3.0
29,31.5,85.0,329.5,1.0
29,32.5,85.0,329.5,-1.0
29,33.5,83.0,329.5,3.0
29,33.5,84.0,328.5,-3.0
29,33.5,83.0,329.5,1.0
29,33.5,83.0,330.5,-1.0
29,33.5,83.0,329.5,-1.0
29,33.5,84.0,328.5,-3.0
29,33.5,84.0,327.5,-1.0
29,32.5,85.0,327.5,-3.0
29,32.5,85.0,327.5,-1000
29,32.5,85.0,327.5,-1000
29,32.5,85.0,327.5,-1000
29,33.5,84.0,327.5,1.0
29,33.5,84.0,327.5,-1000
29,33.5,84.0,328.5,-1.0
29,33.5,84.0,328.5,-1000
29,33.5,84.0,327.5,-1.0
29,33.5,84.0,328.5,-1.0
29,33.5,84.0,327.5,-1.0
29,32.5,85.0,327.5,-3.0
29,32.5,85.0,327.5,-1000
29,32.5,85.0,327.5,-1000
29,32.5,85.0,327.5,-1000
29,33.5,84.0,327.5,1.0
29,32.5,85.0,327.5,-3.0
29,32.5,85.0,327.5,-1000
29,32.5,85.0,327.5,-1000
29,32.5,85.0,327.5,-1000
29,33.5,84.0,327.5,1.0
29,32.5,85.0,327.5,-3.0
29,32.5,85.0,327.5,-1000
29,32.5,85.0,327.5,-1000
29,32.5,85.0,327.5,-1000
29,32.5,85.0,327.5,-1000
29,32.5,85.0,328.5,-1.0
29,32.5,85.0,329.5,-1.0
29,33.5,83.0,329.5,3.0
29,33.5,84.0,328.5,-3.0
29,34.5,83.0,328.5,1.0
29,33.5,84.0,328.5,-3.0
29,33.5,83.0,329.5,1.0
29,33.5,83.0,330.5,-1.0
29,32.5,84.0,330.5,-3.0
29,33.5,83.0,330.5,1.0
29,33.5,82.0,331.5,1.0
29,34.5,80.0,331.5,3.0
29,34.5,80.0,331.5,-1000
29,35.5,79.0,331.5,1.0
29,35.5,78.0,332.5,1.0
29,35.5,77.0,333.5,1.0
29,35.5,76.0,334.5,1.0
29,35.5,74.0,335.5,3.0
29,35.5,74.0,335.5,-1000
29,35.5,72.0,336.5,3.0
29,36.5,69.0,336.5,5.0
29,36.5,69.0,336.5,-1000
30,28.5,87.0,329.5,-1.0
30,27.5,87.0,329.5,-1.0
30,27.5,87.0,330.5,-1.0
30,26.5,87.0,330.5,-1.0
30,26.5,87.0,331.5,-1.0
30,27.5,86.0,331.5,1.0
30,26.5,87.0,331.5,-3.0
30,27.5,86.0,331.5,1.0
30,27.5,87.0,330.5,-3.0
30,27.5,86.0,331.5,1.0
30,28.5,86.0,331.5,-1.0
30,28.5,87.0,330.5,-3.0
30,28.5,87.0,329.5,-1.0
30,28.5,87.0,330.5,-1.0
30,27.5,87.0,330.5,-1.0
30,28.5,87.0,330.5,-1.0
30,28.5,87.0,329.5,-1.0
30,28.5,88.0,328.5,-3.0
30,28.5,88.0,327.5,-1.0
30,28.5,88.0,326.5,-1.0
30,27.5,88.0,326.5,-1.0
30,28.5,88.0,326.5,-1.0
30,28.5,88.0,325.5,-1.0
30,29.5,88.0,325.5,-1.0
30,29.5,87.0,326.5,1.0
30,29.5,88.0,325.5,-3.0
30,29.5,87.0,326.5,1.0
30,30.5,87.0,326.5,-1.0
30,30.5,87.0,325.5,-1.0
30,30.5,87.0,326.5,-1.0
30,30.5,87.0,325.5,-1.0
30,30.5,87.0,324.5,-1.0
30,30.5,87.0,325.5,-1.0
30,30.5,87.0,326.5,-1.0
30,31.5,86.0,326.5,1.0
30,31.5,86.0,327.5,-1.0
30,31.5,86.0,327.5,-1000
30,31.5,86.0,327.5,-1000
30,31.5,86.0,326.5,-1.0
30,31.5,86.0,327.5,-1.0
30,32.5,85.0,327.5,1.0
30,32.5,85.0,327.5,-1000
30,33.5,84.0,327.5,1.0
30,33.5,84.0,328.5,-1.0
30,34.5,83.0,328.5,1.0
30,35.5,80.0,328.5,5.0
30,35.5,80.0,328.5,-1000
30,36.5,79.0,328.5,1.0
30,36.5,79.0,329.5,-1.0
30,37.5,78.0,329.5,1.0
30,36.5,79.0,329.5,-3.0
30,37.5,78.0,329.5,1.0
30,38.5,77.0,329.5,1.0
30,38.5,76.0,330.5,1.0
30,38.5,76.0,331.5,-1.0
30,38.5,76.0,332.5,-1.0
30,37.5,75.0,332.5,1.0
30,37.5,75.0,332.5,-1000
30,37.5,76.0,331.5,-3.0
30,36.5,77.0,331.5,-3.0
30,37.5,76.0,331.5,1.0
30,37.5,75.0,332.5,1.0
30,37.5,74.0,333.5,1.0
30,37.5,75.0,332.5,-3.0
30,37.5,75.0,332.5,-1000
30,37.5,76.0,331.5,-3.0
30,37.5,75.0,332.5,1.0
30,37.5,75.0,332.5,-1000
30,37.5,74.0,333.5,1.0
30,37.5,75.0,332.5,-3.0
30,37.5,76.0,331.5,-3.0
30,38.5,76.0,331.5,-1.0
30,38.5,76.0,332.5,-1.0
30,38.5,76.0,331.5,-1.0
30,38.5,76.0,330.5,-1.0
30,38.5,76.0,331.5,-1.0
30,38.5,76.0,332.5,-1.0
30,38.5,76.0,333.5,-1.0
30,37.5,74.0,333.5,3.0
30,37.5,72.0,334.5,3.0
30,38.5,71.0,334.5,1.0
30,38.5,71.0,334.5,-1000
30,39.5,70.0,334.5,1.0
30,40.5,68.0,334.5,3.0
30,40.5,68.0,334.5,-1000
31,28.5,87.0,329.5,-1.0
31,29.5,87.0,329.5,-1.0
31,29.5,87.0,328.5,-1.0
31,30.5,86.0,328.5,1.0
31,29.5,87.0,328.5,-3.0
31,28.5,88.0,328.5,-3.0
31,28.5,87.0,329.5,1.0
31,29.5,87.0,329.5,-1.0
31,28.5,87.0,329.5,-1.0
31,28.5,88.0,328.5,-3.0
31,28.5,88.0,327.5,-1.0
31,28.5,88.0,328.5,-1.0
31,29.5,87.0,328.5,1.0
31,30.5,86.0,328.5,1.0
31,30.5,86.0,328.5,-1000
31,30.5,86.0,328.5,-1000
31,30.5,86.0,329.5,-1.0
31,31.5,85.0,329.5,1.0
31,32.5,85.0,329.5,-1.0
31,32.5,85.0,328.5,-1.0
31,31.5,86.0,328.5,-3.0
31,32.5,85.0,328.5,1.0
31,32.5,85.0,329.5,-1.0
31,31.5,85.0,329.5,-1.0
31,31.5,85.0,329.5,-1000
31,31.5,85.0,330.5,-1.0
31,32.5,84.0,330.5,1.0
31,32.5,83.0,331.5,1.0
31,32.5,82.0,332.5,1.0
31,32.5,82.0,332.5,-1000
31,32.5,82.0,332.5,-1000
31,33.5,81.0,332.5,1.0
31,33.5,82.0,331.5,-3.0
31,33.5,82.0,331.5,-1000
31,33.5,82.0,331.5,-1000
31,33.5,82.0,331.5,-1000
31,33.5,82.0,331.5,-1000
31,33.5,82.0,331.5,-1000
31,33.5,81.0,332.5,1.0
31,33.5,82.0,331.5,-3.0
31,33.5,81.0,332.5,1.0
31,32.5,82.0,332.5,-3.0
31,33.5,81.0,332.5,1.0
31,33.5,80.0,333.5,1.0
31,33.5,81.0,332.5,-3.0
31,33.5,80.0,333.5,1.0
31,34.5,79.0,333.5,1.0
31,34.5,79.0,332.5,-1.0
31,34.5,79.0,333.5,-1.0
31,34.5,79.0,332.5,-1.0
31,35.5,78.0,332.5,1.0
31,35.5,78.0,332.5,-1000
31,35.5,79.0,331.5,-3.0
31,35.5,78.0,332.5,1.0
31,35.5,79.0,331.5,-3.0
31,35.5,79.0,330.5,-1.0
31,35.5,79.0,330.5,-1000
31,35.5,79.0,331.5,-1.0
31,34.5,80.0,331.5,-3.0
31,35.5,79.0,331.5,1.0
31,35.5,78.0,332.5,1.0
31,36.5,77.0,332.5,1.0
31,36.5,75.0,333.5,3.0
31,36.5,75.0,333.5,-1000
31,37.5,74.0,333.5,1.0
31,36.5,75.0,333.5,-3.0
31,36.5,73.40739540236494,334.5,2.1852091952701187
31,36.5,73.0,334.5,-1000
31,36.5,71.0,335.5,3.0
31,37.5,71.0,335.5,-1.0
31,38.5,70.0,335.5,1.0
31,39.5,69.0,335.5,1.0
31,39.5,69.0,335.5,-1000
32,27.5,87.0,330.5,-1.0
32,27.5,87.0,329.5,-1.0
32,28.5,87.0,329.5,-1.0
32,27.5,87.0,329.5,-1.0
32,26.5,88.0,329.5,-3.0
32,26.5,87.0,330.5,1.0
32,26.5,87.0,331.5,-1.0
32,27.5,86.0,331.5,1.0
32,27.5,86.0,332.5,-1.0
32,27.5,86.0,331.5,-1.0
32,26.5,87.0,331.5,-3.0
32,27.5,86.0,331.5,1.0
32,27.5,86.0,332.5,-1.0
32,28.5,86.0,332.5,-1.0
32,28.5,86.0,331.5,-1.0
32,27.5,86.0,331.5,-1.0
32,27.5,87.0,330.5,-3.0
32,28.5,87.0,330.5,-1.0
32,27.5,87.0,330.5,-1.0
32,26.5,87.0,330.5,-1.0
32,26.5,87.0,331.5,-1.0
32,26.5,87.0,330.5,-1.0
32,26.5,88.0,329.5,-3.0
32,25.5,88.0,329.5,-1.0
32,25.5,88.0,328.5,-1.0
32,26.5,88.0,328.5,-1.0
32,27.5,88.0,328.5,-1.0
32,27.5,87.0,329.5,1.0
32,26.5,88.0,329.5,-3.0
32,26.5,87.0,330.5,1.0
32,26.5,87.0,331.5,-1.0
32,27.5,86.0,331.5,1.0
32,27.5,86.0,332.5,-1.0
32,27.5,86.0,333.5,-1.0
32,27.5,86.0,332.5,-1.0
32,27.5,86.0,331.5,-1.0
32,26.5,87.0,331.5,-3.0
32,26.5,86.0,332.5,1.0
32,25.5,87.0,332.5,-3.0
32,25.5,87.0,333.5,-1.0
32,24.5,87.0,333.5,-1.0
32,23.5,87.0,333.5,-1.0
32,23.5,87.0,334.5,-1.0
32,24.5,87.0,334.5,-1.0
32,24.5,87.0,333.5,-1.0
32,24.5,87.0,334.5,-1.0
32,24.5,86.0,335.5,1.0
32,24.5,86.0,336.5,-1.0
32,23.5,87.0,336.5,-3.0
32,23.5,86.0,337.5,1.0
32,23.5,86.0,338.5,-1.0
32,23.5,86.0,338.5,-1000
32,23.5,86.0,338.5,-1000
